swap_pair_contract,base_symbol,base_address,quote_symbol,quote_address,last_price,base_volume_24_h,quote_volume_24_h
0x616482fbd7749c4d6f82507CC3Bb4F4F4947FFbb,SXP,0x47BEAd2563dCBf3bF2c9407fEa4dC236fAbA485A,NIU,0xfA90d5d5Ff08D9A06C9fDF89B4B22217b9dbc418,26.94366774829111,766.6198991573459,21902.4649463049
0x1FD9Af4999De0d61c2a6CBD3d4892b675a082999,BREW,0x790Be81C3cA0e53974bE2688cDb954732C9862e1,BUSD,0xe9e7CEA3DedcA5984780Bafc599bD69ADd087D56,3.4054155657982212,67036.30488880677,241751.43162414132
0x7D728e3DC8aAd87168930EdB1E4AC0fE4d42d935,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BLIQ,0xC97faC34CeB0Bb1B2bdAf3b59ADA378b99111a22,8.191839114879963,12.889372355873942,103.78461462700997
0x0D99595c99B37cDa62aabE6f2119f9366151f95B,Cake,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,APE,0xBFD905c84DD6E408F17A7E18f7Fbc5864C935A31,2.3708313675079236,87.88115711734267,201.2274642934621
0xE1818C90CB40dFcf665730e3b44494c1f737baf1,FAT,0x90e767A68a7d707B74D569C8E79f9bBb79b98a8b,FAS,0xaC97Ad4606Dd239d3b656cBfe9b13d81dC8afB6B,0.0006461558117414502,7625.079474073299,1.2335519029639073
0x626ad728a0c71F4d7882Fd318b2c46aFCba34417,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,BLOOM,0xd00236869A5D89302Bcc7FDC62E777F7dBa88a85,2133600990.7829905,9.385396294421087,15462844944.828838
0x1Ce5BF823Caa2EB0dc1aE452c27c14934C8C82a8,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,NIU,0xfA90d5d5Ff08D9A06C9fDF89B4B22217b9dbc418,2106.7082607070665,149.4637023336361,309786.5682443811
0xC1a37DB3Ac15D6925AF08fADeDAC5D756afFA98D,ABS,0x6c5FE6e99D2484db7E4BF34F365ABA42d0E4dC20,WBNB,0xbb4CdB9CBd36B01bD1cBaEBF2De08d9173bc095c,0.030472355776910025,7457.018597972829,227.34938379333724
0xfc4ad134129a7AF5e90673db18b2b067a5Ac9821,Cake,0x0E09FaBB73Bd3Ade0a17ECC321fD13a19e81cE82,BREW,0x790Be81C3cA0e53974bE2688cDb954732C9862e1,3.3333044237960743,5825.25040197862,17929.404795160888
0x776d304ce9C176333d1855CA1735E93E9D01e686,TOAD,0x22D67B3f6aCdf8c0682f6FB20590E902DeEA6BA1,MOUSE,0x71F2f0ce6e858de06e94aad9eF0cD4FFFa298034,1.0278543894963321,9546.261686372158,9911.044517290225
0x1B187c948A14143b51B4F06cfAA9084a5A07E94c,ETH,0x2170Ed0880ac9A755fd29B2688956BD959F933F8,CHIk,0x893411cAcf9E62A744D9fc0f72F7fb1b1373B6cD,9290.432651604204,0.9407113183676195,8779.733026731858
